review_file,predicted_sentiment
3221_2.txt,negative
3222_10.txt,positive
3222_2.txt,negative
3223_3.txt,negative
3223_7.txt,positive
3224_10.txt,positive
3224_3.txt,negative
3225_1.txt,negative
3225_10.txt,positive
3226_10.txt,positive
3226_2.txt,negative
3227_10.txt,positive
3227_4.txt,negative
3228_1.txt,negative
3228_7.txt,positive
3229_1.txt,negative
3229_7.txt,positive
322_1.txt,negative
322_8.txt,negative
3230_2.txt,negative
3230_9.txt,positive
3231_1.txt,negative
3231_9.txt,positive
3232_10.txt,positive
3232_4.txt,negative
3233_2.txt,negative
3233_9.txt,positive
3234_1.txt,negative
3234_7.txt,positive
3235_1.txt,negative
3235_9.txt,positive
3236_1.txt,negative
3236_10.txt,positive
3237_1.txt,negative
3237_7.txt,positive
3238_1.txt,negative
3238_8.txt,positive
3239_3.txt,negative
3239_8.txt,positive
323_10.txt,positive
323_2.txt,negative
3240_4.txt,positive
3240_9.txt,positive
3241_1.txt,negative
3241_9.txt,positive
3242_1.txt,negative
3242_8.txt,positive
3243_1.txt,negative
3243_9.txt,positive
3244_1.txt,negative
3244_9.txt,positive
3245_1.txt,negative
3245_9.txt,positive
3246_1.txt,negative
3246_10.txt,positive
3247_1.txt,negative
3247_10.txt,positive
3248_2.txt,negative
3248_8.txt,positive
3249_1.txt,negative
3249_9.txt,positive
324_10.txt,positive
324_3.txt,negative
3250_1.txt,negative
3250_10.txt,positive
3251_3.txt,negative
3251_8.txt,positive
3252_2.txt,negative
3252_9.txt,positive
3253_2.txt,negative
3253_9.txt,positive
3254_1.txt,negative
3254_8.txt,positive
3255_2.txt,negative
3255_9.txt,positive
3256_10.txt,negative
3256_2.txt,positive
3257_1.txt,negative
3257_8.txt,positive
3258_2.txt,negative
3258_7.txt,positive
3259_1.txt,negative
3259_7.txt,positive
325_1.txt,negative
325_10.txt,positive
3260_1.txt,negative
3260_10.txt,positive
3261_1.txt,negative
3261_7.txt,positive
3262_1.txt,negative
3262_7.txt,positive
3263_10.txt,positive
3263_3.txt,negative
3264_1.txt,negative
3264_8.txt,positive
3265_1.txt,negative
3265_7.txt,positive
3266_10.txt,positive
3266_2.txt,negative
3267_3.txt,negative
3267_8.txt,negative
3268_10.txt,positive
3268_3.txt,negative
3269_1.txt,negative
3269_8.txt,positive
326_1.txt,positive
326_9.txt,positive
3270_3.txt,negative
3270_8.txt,positive
3271_4.txt,positive
3271_9.txt,positive
3272_10.txt,positive
3272_2.txt,negative
3273_1.txt,negative
3273_9.txt,negative
3274_1.txt,positive
3274_7.txt,positive
3275_2.txt,negative
3275_8.txt,negative
3276_1.txt,negative
3276_10.txt,positive
3277_1.txt,negative
3277_7.txt,positive
3278_1.txt,negative
3278_10.txt,positive
3279_1.txt,negative
3279_9.txt,positive
327_1.txt,negative
327_10.txt,positive
3280_10.txt,positive
3280_2.txt,negative
3281_1.txt,negative
3281_10.txt,positive
3282_1.txt,negative
3282_8.txt,positive
3283_2.txt,negative
3283_9.txt,positive
3284_10.txt,positive
3284_2.txt,negative
3285_1.txt,negative
3285_8.txt,negative
3286_1.txt,negative
3286_7.txt,positive
3287_10.txt,negative
3287_2.txt,negative
3288_1.txt,negative
3288_8.txt,positive
3289_1.txt,negative
3289_10.txt,positive
328_10.txt,positive
328_4.txt,positive
3290_1.txt,negative
3290_7.txt,positive
3291_1.txt,negative
3291_10.txt,positive
3292_1.txt,negative
3292_7.txt,positive
3293_3.txt,negative
3293_9.txt,positive
3294_3.txt,negative
3294_7.txt,positive
3295_1.txt,negative
3295_7.txt,positive
3296_1.txt,negative
3296_10.txt,positive
3297_1.txt,negative
3297_10.txt,positive
3298_1.txt,negative
3298_10.txt,positive
3299_1.txt,negative
3299_10.txt,positive
329_1.txt,negative
329_10.txt,positive
32_10.txt,positive
32_3.txt,negative
3300_1.txt,negative
3300_8.txt,positive
3301_2.txt,negative
3301_8.txt,positive
3302_1.txt,negative
3302_7.txt,positive
3303_1.txt,negative
3303_10.txt,positive
3304_2.txt,negative
3304_8.txt,positive
3305_4.txt,negative
3305_7.txt,positive
3306_2.txt,negative
3306_8.txt,positive
3307_1.txt,negative
3307_8.txt,positive
3308_1.txt,negative
3308_7.txt,positive
3309_4.txt,negative
3309_8.txt,positive
330_1.txt,negative
330_10.txt,positive
3310_2.txt,positive
3310_8.txt,positive
3311_2.txt,negative
3311_8.txt,negative
3312_3.txt,negative
3312_7.txt,positive
3313_4.txt,positive
3313_8.txt,positive
3314_1.txt,negative
3314_9.txt,positive
3315_1.txt,negative
3315_8.txt,negative
3316_1.txt,negative
3316_7.txt,positive
3317_1.txt,negative
3317_8.txt,negative
3318_1.txt,negative
3318_7.txt,positive
3319_1.txt,negative
3319_10.txt,positive
331_10.txt,positive
331_4.txt,negative
3320_4.txt,negative
3320_7.txt,positive
3321_1.txt,negative
3321_9.txt,positive
3322_1.txt,negative
3322_7.txt,negative
3323_1.txt,negative
3323_10.txt,positive
3324_2.txt,negative
3324_9.txt,positive
3325_1.txt,negative
3325_10.txt,positive
3326_4.txt,negative
3326_9.txt,positive
3327_1.txt,negative
3327_8.txt,positive
3328_4.txt,negative
3328_8.txt,positive
3329_4.txt,negative
3329_9.txt,positive
332_1.txt,positive
332_10.txt,positive
3330_10.txt,positive
3330_3.txt,negative
3331_10.txt,positive
3331_3.txt,negative
3332_10.txt,positive
3332_3.txt,negative
3333_1.txt,negative
3333_7.txt,positive
3334_1.txt,negative
3334_7.txt,positive
3335_2.txt,negative
3335_9.txt,positive
3336_1.txt,positive
3336_7.txt,positive
3337_1.txt,negative
3337_7.txt,positive
3338_2.txt,negative
3338_7.txt,positive
3339_4.txt,negative
3339_7.txt,positive
333_10.txt,positive
333_3.txt,negative
3340_1.txt,negative
3340_10.txt,positive
3341_4.txt,negative
3341_8.txt,negative
3342_10.txt,positive
3342_3.txt,negative
3343_10.txt,positive
3343_4.txt,negative
3344_1.txt,negative
3344_7.txt,positive
3345_10.txt,positive
3345_3.txt,negative
3346_3.txt,negative
3346_8.txt,positive
3347_2.txt,positive
3347_8.txt,positive
3348_3.txt,negative
3348_9.txt,positive
3349_10.txt,positive
3349_4.txt,negative
334_2.txt,negative
334_9.txt,positive
3350_1.txt,negative
3350_8.txt,positive
3351_4.txt,positive
3351_7.txt,positive
3352_4.txt,negative
3352_7.txt,positive
3353_10.txt,positive
3353_4.txt,negative
3354_2.txt,negative
3354_9.txt,positive
3355_3.txt,negative
3355_9.txt,negative
3356_10.txt,positive
3356_3.txt,negative
3357_4.txt,negative
3357_7.txt,positive
3358_4.txt,positive
3358_8.txt,positive
3359_1.txt,negative
3359_9.txt,positive
335_10.txt,positive
335_2.txt,negative
3360_1.txt,negative
3360_10.txt,positive
3361_10.txt,positive
3361_2.txt,positive
3362_1.txt,negative
3362_10.txt,positive
3363_1.txt,negative
3363_7.txt,positive
3364_2.txt,negative
3364_7.txt,positive
3365_1.txt,negative
3365_8.txt,positive
3366_10.txt,positive
3366_2.txt,negative
3367_1.txt,negative
3367_9.txt,positive
3368_1.txt,negative
3368_8.txt,positive
3369_1.txt,negative
3369_7.txt,negative
336_1.txt,negative
336_10.txt,positive
3370_1.txt,negative
3370_7.txt,positive
3371_1.txt,negative
3371_9.txt,negative
3372_1.txt,negative
3372_7.txt,positive
3373_3.txt,negative
3373_8.txt,negative
3374_1.txt,negative
3374_10.txt,negative
3375_3.txt,negative
3375_7.txt,positive
3376_1.txt,negative
3376_8.txt,negative
3377_4.txt,negative
3377_9.txt,positive
3378_10.txt,negative
3378_3.txt,positive
3379_2.txt,negative
3379_9.txt,positive
337_1.txt,negative
337_9.txt,positive
3380_1.txt,negative
3380_8.txt,positive
3381_1.txt,negative
3381_10.txt,positive
3382_1.txt,negative
3382_10.txt,positive
3383_2.txt,negative
3383_8.txt,positive
3384_10.txt,positive
3384_3.txt,negative
3385_10.txt,positive
3385_2.txt,negative
3386_10.txt,positive
3386_2.txt,negative
3387_10.txt,positive
3387_3.txt,negative
3388_10.txt,positive
3388_2.txt,negative
3389_10.txt,positive
3389_2.txt,negative
338_1.txt,negative
338_10.txt,positive
3390_10.txt,positive
3390_4.txt,negative
3391_10.txt,positive
3391_4.txt,positive
3392_10.txt,positive
3392_2.txt,negative
3393_10.txt,positive
3393_4.txt,positive
3394_10.txt,positive
3394_4.txt,negative
3395_2.txt,negative
3395_9.txt,positive
3396_1.txt,negative
3396_10.txt,positive
3397_10.txt,positive
3397_3.txt,positive
3398_4.txt,positive
3398_9.txt,positive
3399_4.txt,negative
3399_8.txt,positive
339_1.txt,negative
339_10.txt,positive
33_3.txt,negative
33_7.txt,positive
3400_1.txt,negative
3400_10.txt,positive
3401_10.txt,positive
3401_3.txt,negative
3402_1.txt,negative
3402_9.txt,positive
3403_10.txt,positive
3403_3.txt,negative
3404_10.txt,positive
3404_3.txt,negative
3405_10.txt,positive
3405_4.txt,negative
3406_10.txt,positive
3406_4.txt,negative
3407_10.txt,positive
3407_3.txt,negative
3408_4.txt,negative
3408_9.txt,positive
3409_10.txt,positive
3409_4.txt,positive
340_2.txt,negative
340_9.txt,positive
3410_10.txt,positive
3410_3.txt,negative
3411_10.txt,positive
3411_4.txt,negative
3412_3.txt,negative
3412_7.txt,positive
3413_10.txt,positive
3413_2.txt,positive
3414_3.txt,negative
3414_7.txt,positive
3415_1.txt,negative
3415_7.txt,positive
3416_10.txt,positive
3416_4.txt,negative
3417_4.txt,positive
3417_9.txt,positive
3418_3.txt,negative
3418_8.txt,negative
3419_2.txt,negative
3419_9.txt,positive
341_1.txt,negative
341_9.txt,positive
3420_10.txt,positive
3420_4.txt,negative
3421_2.txt,negative
3421_7.txt,positive
3422_10.txt,positive
3422_4.txt,negative
3423_4.txt,negative
3423_9.txt,positive
3424_4.txt,negative
3424_8.txt,positive
3425_2.txt,negative
3425_8.txt,negative
3426_10.txt,positive
3426_3.txt,negative
3427_10.txt,positive
3427_4.txt,negative
3428_4.txt,negative
3428_7.txt,negative
3429_4.txt,negative
3429_8.txt,positive
342_1.txt,negative
342_10.txt,negative
3430_2.txt,negative
3430_7.txt,positive
3431_10.txt,positive
3431_4.txt,negative
3432_1.txt,negative
3432_8.txt,positive
3433_10.txt,positive
3433_4.txt,negative
3434_4.txt,negative
3434_8.txt,positive
3435_1.txt,negative
3435_9.txt,positive
3436_1.txt,negative
3436_8.txt,negative
3437_2.txt,negative
3437_7.txt,positive
3438_4.txt,negative
3438_8.txt,positive
3439_4.txt,negative
3439_9.txt,positive
343_1.txt,negative
343_9.txt,positive
3440_10.txt,positive
3440_2.txt,positive
3441_2.txt,negative
3441_9.txt,positive
3442_1.txt,negative
3442_10.txt,positive
3443_1.txt,negative
3443_9.txt,positive
3444_10.txt,positive
3444_3.txt,negative
3445_10.txt,positive
3445_2.txt,negative
3446_10.txt,positive
3446_4.txt,negative
3447_10.txt,positive
3447_3.txt,negative
3448_10.txt,positive
3448_2.txt,negative
3449_1.txt,negative
3449_7.txt,negative
344_4.txt,negative
344_9.txt,positive
3450_1.txt,negative
3450_9.txt,positive
3451_3.txt,negative
3451_7.txt,positive
3452_2.txt,negative
3452_7.txt,positive
3453_1.txt,negative
3453_8.txt,positive
3454_1.txt,negative
3454_8.txt,positive
3455_4.txt,negative
3455_8.txt,positive
3456_1.txt,positive
3456_10.txt,positive
3457_1.txt,negative
3457_9.txt,positive
3458_1.txt,negative
3458_9.txt,positive
3459_1.txt,negative
3459_9.txt,positive
345_3.txt,negative
345_7.txt,negative
3460_1.txt,negative
3460_8.txt,positive
3461_4.txt,positive
3461_8.txt,positive
3462_2.txt,positive
3462_9.txt,positive
3463_4.txt,negative
3463_8.txt,positive
3464_10.txt,positive
3464_2.txt,positive
3465_10.txt,positive
3465_3.txt,negative
3466_10.txt,positive
3466_2.txt,negative
3467_1.txt,negative
3467_7.txt,positive
3468_10.txt,positive
3468_4.txt,negative
3469_1.txt,negative
3469_10.txt,positive
346_2.txt,positive
346_7.txt,negative
3470_1.txt,negative
3470_8.txt,positive
3471_10.txt,positive
3471_3.txt,positive
3472_2.txt,negative
3472_8.txt,negative
3473_10.txt,positive
3473_3.txt,negative
3474_1.txt,negative
3474_10.txt,positive
3475_1.txt,negative
3475_9.txt,positive
3476_1.txt,negative
3476_9.txt,positive
3477_3.txt,negative
3477_8.txt,positive
3478_1.txt,negative
3478_9.txt,positive
3479_10.txt,positive
3479_3.txt,negative
347_1.txt,negative
347_7.txt,positive
3480_1.txt,negative
3480_9.txt,positive
3481_10.txt,positive
3481_2.txt,negative
3482_3.txt,positive
3482_9.txt,positive
3483_10.txt,positive
3483_3.txt,negative
3484_1.txt,negative
3484_10.txt,positive
3485_1.txt,negative
3485_7.txt,negative
3486_1.txt,positive
3486_8.txt,positive
3487_2.txt,negative
3487_9.txt,positive
3488_4.txt,negative
3488_8.txt,positive
3489_4.txt,positive
3489_7.txt,positive
348_1.txt,negative
348_7.txt,negative
3490_4.txt,positive
3490_7.txt,positive
3491_1.txt,negative
3491_7.txt,negative
3492_3.txt,positive
3492_9.txt,negative
3493_1.txt,negative
3493_9.txt,negative
3494_3.txt,negative
3494_9.txt,negative
3495_1.txt,negative
3495_7.txt,negative
3496_1.txt,positive
3496_7.txt,negative
3497_1.txt,negative
3497_10.txt,positive
3498_1.txt,negative
3498_10.txt,positive
3499_10.txt,positive
3499_3.txt,negative
349_10.txt,positive
349_2.txt,negative
34_1.txt,negative
34_8.txt,positive
3500_1.txt,negative
3500_8.txt,negative
3501_10.txt,positive
3501_4.txt,negative
3502_1.txt,negative
3502_9.txt,positive
3503_1.txt,negative
3503_8.txt,positive
3504_1.txt,negative
3504_8.txt,positive
3505_1.txt,negative
3505_8.txt,positive
3506_1.txt,negative
3506_9.txt,positive
3507_1.txt,negative
3507_10.txt,positive
3508_1.txt,negative
3508_10.txt,positive
3509_1.txt,negative
3509_8.txt,positive
350_10.txt,positive
350_4.txt,positive
3510_1.txt,negative
3510_9.txt,positive
3511_1.txt,negative
3511_10.txt,positive
3512_1.txt,negative
3512_7.txt,positive
3513_1.txt,negative
3513_8.txt,positive
3514_1.txt,negative
3514_10.txt,positive
3515_4.txt,positive
3515_8.txt,positive
3516_2.txt,negative
3516_7.txt,negative
3517_1.txt,negative
3517_8.txt,positive
3518_3.txt,negative
3518_9.txt,positive
3519_1.txt,negative
3519_10.txt,positive
351_10.txt,positive
351_4.txt,negative
3520_3.txt,negative
3520_9.txt,positive
3521_2.txt,negative
3521_8.txt,positive
3522_4.txt,negative
3522_8.txt,negative
3523_1.txt,negative
3523_7.txt,positive
3524_1.txt,negative
3524_8.txt,positive
3525_1.txt,negative
3525_7.txt,positive
3526_3.txt,negative
3526_7.txt,positive
3527_1.txt,negative
3527_10.txt,positive
3528_1.txt,negative
3528_10.txt,positive
3529_1.txt,negative
3529_8.txt,negative
352_10.txt,positive
352_4.txt,negative
3530_2.txt,negative
3530_8.txt,positive
3531_1.txt,negative
3531_9.txt,positive
3532_2.txt,negative
3532_7.txt,positive
3533_10.txt,positive
3533_3.txt,negative
3534_10.txt,positive
3534_3.txt,negative
3535_1.txt,negative
3535_10.txt,positive
3536_1.txt,negative
3536_10.txt,positive
3537_2.txt,negative
3537_9.txt,positive
3538_1.txt,negative
3538_8.txt,positive
3539_4.txt,negative
3539_9.txt,positive
353_10.txt,positive
353_3.txt,negative
3540_3.txt,positive
3540_9.txt,positive
3541_2.txt,negative
3541_8.txt,positive
3542_2.txt,negative
3542_9.txt,positive
3543_10.txt,positive
3543_3.txt,negative
3544_1.txt,negative
3544_8.txt,positive
3545_1.txt,negative
3545_7.txt,positive
3546_4.txt,negative
3546_8.txt,positive
3547_4.txt,positive
3547_7.txt,positive
3548_4.txt,negative
3548_8.txt,negative
3549_2.txt,negative
3549_8.txt,positive
354_10.txt,positive
354_4.txt,positive
3550_3.txt,negative
3550_7.txt,positive
3551_4.txt,positive
3551_7.txt,positive
3552_4.txt,negative
3552_7.txt,positive
3553_2.txt,positive
3553_8.txt,positive
3554_1.txt,negative
3554_10.txt,positive
3555_4.txt,negative
3555_9.txt,positive
3556_4.txt,negative
3556_9.txt,positive
3557_2.txt,negative
3557_9.txt,positive
3558_10.txt,positive
3558_4.txt,negative
3559_1.txt,negative
3559_7.txt,positive
355_10.txt,positive
355_4.txt,positive
3560_2.txt,negative
3560_8.txt,negative
3561_4.txt,negative
3561_7.txt,positive
3562_3.txt,negative
3562_8.txt,negative
3563_1.txt,negative
3563_8.txt,positive
3564_2.txt,positive
3564_8.txt,positive
3565_3.txt,negative
3565_8.txt,positive
3566_4.txt,negative
3566_9.txt,positive
3567_4.txt,positive
3567_7.txt,positive
3568_4.txt,positive
3568_8.txt,positive
3569_10.txt,positive
3569_3.txt,positive
356_3.txt,negative
356_9.txt,positive
3570_3.txt,positive
3570_8.txt,negative
3571_3.txt,negative
3571_9.txt,positive
3572_10.txt,positive
3572_2.txt,negative
3573_4.txt,negative
3573_9.txt,positive
3574_1.txt,negative
3574_9.txt,positive
3575_1.txt,negative
3575_7.txt,negative
3576_4.txt,negative
3576_7.txt,positive
3577_3.txt,negative
3577_8.txt,positive
3578_3.txt,negative
3578_9.txt,positive
3579_1.txt,negative
3579_8.txt,positive
357_1.txt,negative
357_7.txt,positive
3580_10.txt,positive
3580_4.txt,negative
3581_10.txt,positive
3581_2.txt,negative
3582_10.txt,positive
3582_3.txt,positive
3583_10.txt,positive
3583_3.txt,negative
3584_1.txt,negative
3584_10.txt,positive
3585_10.txt,positive
3585_2.txt,negative
3586_10.txt,positive
3586_4.txt,positive
3587_10.txt,positive
3587_3.txt,negative
3588_1.txt,positive
3588_10.txt,positive
3589_10.txt,positive
3589_4.txt,negative
358_4.txt,negative
358_9.txt,positive
3590_1.txt,negative
3590_9.txt,positive
3591_10.txt,positive
3591_2.txt,negative
3592_1.txt,negative
3592_10.txt,positive
3593_1.txt,negative
3593_10.txt,positive
3594_10.txt,positive
3594_2.txt,negative
3595_1.txt,negative
3595_10.txt,positive
3596_3.txt,negative
3596_7.txt,positive
3597_1.txt,negative
3597_10.txt,positive
3598_4.txt,negative
3598_9.txt,negative
3599_4.txt,negative
3599_7.txt,negative
359_4.txt,negative
359_7.txt,positive
35_1.txt,positive
35_9.txt,positive
3600_2.txt,negative
3600_8.txt,positive
3601_1.txt,negative
3601_9.txt,positive
3602_10.txt,positive
3602_4.txt,negative
3603_3.txt,positive
3603_7.txt,positive
3604_3.txt,negative
3604_7.txt,negative
3605_4.txt,positive
3605_8.txt,positive
3606_4.txt,positive
3606_7.txt,positive
3607_3.txt,negative
3607_8.txt,positive
3608_4.txt,negative
3608_8.txt,positive
3609_1.txt,negative
3609_8.txt,positive
360_3.txt,negative
360_9.txt,positive
3610_3.txt,negative
3610_8.txt,negative
3611_2.txt,negative
3611_9.txt,positive
3612_2.txt,negative
3612_7.txt,positive
3613_3.txt,negative
3613_7.txt,positive
3614_10.txt,positive
3614_3.txt,negative
3615_1.txt,negative
3615_8.txt,positive
3616_2.txt,negative
3616_7.txt,positive
3617_2.txt,negative
3617_8.txt,positive
3618_10.txt,positive
3618_2.txt,negative
3619_2.txt,negative
3619_8.txt,positive
361_1.txt,negative
361_9.txt,positive
3620_4.txt,positive
3620_8.txt,negative
3621_10.txt,positive
3621_2.txt,negative
3622_1.txt,negative
3622_7.txt,negative
3623_1.txt,negative
3623_10.txt,positive
3624_4.txt,negative
3624_8.txt,positive
3625_1.txt,negative
3625_8.txt,positive
3626_3.txt,negative
3626_7.txt,positive
3627_4.txt,negative
3627_8.txt,negative
3628_1.txt,negative
3628_10.txt,positive
3629_1.txt,negative
3629_9.txt,positive
362_2.txt,negative
362_9.txt,positive
3630_1.txt,negative
3630_8.txt,positive
3631_1.txt,negative
3631_7.txt,positive
3632_3.txt,negative
3632_9.txt,positive
3633_1.txt,negative
3633_9.txt,positive
3634_10.txt,positive
3634_2.txt,negative
3635_1.txt,negative
3635_9.txt,positive
3636_10.txt,positive
3636_3.txt,positive
3637_1.txt,negative
3637_10.txt,negative
3638_10.txt,positive
3638_4.txt,negative
3639_1.txt,negative
3639_7.txt,positive
363_10.txt,positive
363_3.txt,negative
3640_10.txt,positive
3640_3.txt,negative
3641_1.txt,negative
3641_9.txt,positive
3642_1.txt,negative
3642_7.txt,positive
3643_1.txt,negative
3643_7.txt,positive
3644_1.txt,positive
3644_9.txt,positive
3645_4.txt,negative
3645_7.txt,negative
3646_1.txt,positive
3646_8.txt,positive
3647_1.txt,negative
3647_10.txt,positive
3648_1.txt,negative
3648_10.txt,negative
3649_1.txt,negative
3649_9.txt,positive
364_1.txt,negative
364_10.txt,positive
3650_1.txt,negative
3650_10.txt,negative
3651_10.txt,positive
3651_2.txt,negative
3652_10.txt,positive
3652_3.txt,negative
3653_10.txt,positive
3653_2.txt,negative
3654_2.txt,negative
3654_8.txt,positive
3655_4.txt,negative
3655_8.txt,positive
3656_1.txt,negative
3656_10.txt,positive
3657_3.txt,positive
3657_8.txt,positive
3658_1.txt,negative
3658_10.txt,positive
3659_4.txt,negative
3659_9.txt,positive
365_1.txt,negative
365_10.txt,positive
3660_1.txt,negative
3660_8.txt,positive
3661_1.txt,negative
3661_10.txt,positive
3662_1.txt,negative
3662_9.txt,positive
3663_1.txt,negative
3663_10.txt,positive
3664_3.txt,negative
3664_8.txt,positive
3665_10.txt,positive
3665_4.txt,negative
3666_3.txt,negative
3666_9.txt,positive
3667_1.txt,negative
3667_10.txt,positive
3668_2.txt,negative
3668_9.txt,positive
3669_4.txt,negative
3669_8.txt,negative
366_1.txt,negative
366_8.txt,positive
3670_4.txt,negative
3670_8.txt,positive
3671_4.txt,positive
3671_9.txt,positive
3672_1.txt,negative
3672_9.txt,positive
3673_1.txt,negative
3673_10.txt,positive
3674_1.txt,negative
3674_8.txt,positive
3675_1.txt,negative
3675_7.txt,positive
3676_1.txt,negative
3676_10.txt,positive
3677_1.txt,negative
3677_9.txt,positive
3678_1.txt,negative
3678_10.txt,positive
3679_10.txt,positive
3679_2.txt,negative
367_3.txt,negative
367_8.txt,negative
3680_1.txt,negative
3680_9.txt,positive
3681_10.txt,positive
3681_2.txt,negative
3682_1.txt,negative
3682_9.txt,positive
3683_1.txt,negative
3683_10.txt,positive
3684_10.txt,positive
3684_3.txt,negative
3685_10.txt,positive
3685_3.txt,negative
3686_1.txt,negative
3686_10.txt,positive
3687_1.txt,negative
3687_8.txt,positive
3688_1.txt,negative
3688_7.txt,positive
3689_1.txt,negative
3689_7.txt,positive
368_4.txt,positive
368_8.txt,positive
3690_1.txt,positive
3690_8.txt,negative
3691_1.txt,negative
3691_10.txt,positive
3692_1.txt,negative
3692_10.txt,positive
3693_10.txt,positive
3693_3.txt,negative
3694_10.txt,positive
3694_3.txt,negative
3695_4.txt,negative
3695_7.txt,negative
3696_4.txt,negative
3696_9.txt,positive
3697_1.txt,negative
3697_10.txt,positive
3698_4.txt,positive
3698_9.txt,negative
3699_4.txt,positive
3699_9.txt,negative
369_1.txt,negative
369_8.txt,positive
36_3.txt,negative
36_8.txt,positive
3700_10.txt,positive
3700_4.txt,positive
3701_1.txt,negative
3701_10.txt,positive
3702_4.txt,negative
3702_8.txt,positive
3703_2.txt,negative
3703_8.txt,positive
3704_1.txt,negative
3704_8.txt,negative
3705_1.txt,negative
3705_7.txt,positive
3706_1.txt,negative
3706_10.txt,negative
3707_10.txt,positive
3707_3.txt,negative
3708_1.txt,negative
3708_10.txt,positive
3709_1.txt,negative
3709_10.txt,positive
370_2.txt,negative
370_8.txt,positive
3710_10.txt,positive
3710_2.txt,negative
3711_2.txt,negative
3711_7.txt,positive
3712_10.txt,positive
3712_4.txt,negative
3713_10.txt,positive
3713_4.txt,negative
3714_1.txt,negative
3714_9.txt,positive
3715_1.txt,negative
3715_10.txt,positive
3716_1.txt,negative
3716_7.txt,positive
3717_10.txt,positive
3717_3.txt,negative
3718_1.txt,negative
3718_10.txt,positive
3719_10.txt,positive
3719_2.txt,negative
371_4.txt,negative
371_8.txt,positive
3720_4.txt,positive
3720_7.txt,positive
3721_1.txt,negative
3721_10.txt,negative
3722_1.txt,negative
3722_10.txt,positive
3723_1.txt,negative
3723_10.txt,positive
3724_10.txt,positive
3724_3.txt,positive
3725_1.txt,negative
3725_7.txt,positive
3726_1.txt,negative
3726_7.txt,negative
3727_10.txt,positive
3727_4.txt,negative
3728_1.txt,negative
3728_8.txt,positive
3729_4.txt,negative
3729_8.txt,positive
372_2.txt,negative
372_9.txt,positive
3730_1.txt,negative
3730_10.txt,positive
3731_1.txt,negative
3731_7.txt,positive
3732_1.txt,negative
3732_7.txt,positive
3733_4.txt,negative
3733_8.txt,positive
3734_2.txt,negative
3734_8.txt,positive
3735_3.txt,negative
3735_8.txt,positive
3736_2.txt,negative
3736_7.txt,positive
3737_3.txt,negative
3737_9.txt,positive
3738_3.txt,negative
3738_7.txt,positive
3739_2.txt,negative
3739_8.txt,positive
373_10.txt,positive
373_2.txt,negative
3740_1.txt,negative
3740_8.txt,positive
3741_4.txt,positive
3741_8.txt,positive
3742_3.txt,negative
3742_9.txt,positive
3743_10.txt,positive
3743_4.txt,negative
3744_4.txt,negative
3744_7.txt,positive
3745_10.txt,negative
3745_3.txt,negative
3746_1.txt,negative
3746_7.txt,positive
3747_3.txt,negative
3747_7.txt,positive
3748_3.txt,negative
3748_7.txt,positive
3749_4.txt,negative
3749_8.txt,positive
374_4.txt,positive
374_9.txt,positive
3750_2.txt,negative
3750_7.txt,positive
3751_1.txt,negative
3751_10.txt,positive
3752_10.txt,positive
3752_4.txt,negative
3753_10.txt,positive
3753_3.txt,negative
3754_1.txt,positive
3754_10.txt,positive
3755_4.txt,negative
3755_9.txt,positive
3756_4.txt,negative
3756_7.txt,positive
3757_3.txt,negative
3757_8.txt,positive
3758_3.txt,negative
3758_8.txt,negative
3759_3.txt,negative
3759_7.txt,positive
375_1.txt,negative
375_10.txt,negative
3760_1.txt,negative
3760_7.txt,positive
3761_4.txt,negative
3761_8.txt,positive
3762_2.txt,negative
3762_9.txt,positive
3763_2.txt,positive
3763_7.txt,positive
3764_10.txt,positive
3764_4.txt,negative
3765_4.txt,negative
3765_7.txt,negative
3766_10.txt,positive
3766_4.txt,negative
3767_4.txt,positive
3767_8.txt,positive
3768_1.txt,positive
3768_8.txt,positive
3769_1.txt,negative
3769_8.txt,positive
376_10.txt,positive
376_2.txt,negative
3770_10.txt,positive
3770_4.txt,negative
3771_2.txt,negative
3771_9.txt,positive
3772_1.txt,negative
3772_8.txt,positive
3773_3.txt,negative
3773_8.txt,positive
3774_1.txt,negative
3774_10.txt,positive
3775_10.txt,positive
3775_4.txt,negative
3776_1.txt,negative
3776_10.txt,positive
3777_1.txt,positive
3777_10.txt,positive
3778_1.txt,negative
3778_9.txt,negative
3779_1.txt,negative
3779_8.txt,negative
377_1.txt,negative
377_9.txt,positive
3780_1.txt,negative
3780_7.txt,negative
3781_4.txt,negative
3781_9.txt,negative
3782_1.txt,negative
3782_9.txt,positive
3783_10.txt,positive
3783_3.txt,negative
3784_4.txt,negative
3784_8.txt,positive
3785_3.txt,positive
3785_8.txt,negative
3786_2.txt,negative
3786_9.txt,positive
3787_2.txt,negative
3787_8.txt,positive
3788_10.txt,positive
3788_2.txt,negative
3789_4.txt,negative
3789_9.txt,positive
378_1.txt,positive
378_9.txt,positive
3790_1.txt,negative
3790_7.txt,positive
3791_1.txt,negative
3791_9.txt,positive
3792_3.txt,negative
3792_8.txt,positive
3793_4.txt,negative
3793_9.txt,positive
3794_10.txt,positive
3794_4.txt,positive
3795_2.txt,negative
3795_9.txt,positive
3796_10.txt,positive
3796_3.txt,negative
3797_1.txt,negative
3797_8.txt,positive
3798_10.txt,positive
3798_2.txt,negative
3799_1.txt,negative
3799_8.txt,positive
379_1.txt,negative
379_10.txt,positive
